,AAPL US Equity,AAPL US Equity,AAPL US Equity,AAPL US Equity,AAPL US Equity,NFLX US Equity,NFLX US Equity,NFLX US Equity,NFLX US Equity,NFLX US Equity,AMD US Equity,AMD US Equity,AMD US Equity,AMD US Equity,AMD US Equity,GE US Equity,GE US Equity,GE US Equity,GE US Equity,GE US Equity,OXY US Equity,OXY US Equity,OXY US Equity,OXY US Equity,OXY US Equity
,CLOSE,HIGH,LOW,OPEN,VOLUME,CLOSE,HIGH,LOW,OPEN,VOLUME,CLOSE,HIGH,LOW,OPEN,VOLUME,CLOSE,HIGH,LOW,OPEN,VOLUME,CLOSE,HIGH,LOW,OPEN,VOLUME
2020-01-15,77.835,78.875,77.3875,77.9975,27362828.0,339.07,343.1,336.67,338.68,1699630.0,48.545,49.08,48.125,48.23,7013773.0,94.96,96.0,94.68,96.0,1015221.5,47.26,47.51,46.8,47.15,1516645.0
2020-01-16,78.81,78.905,78.025,78.3975,23324544.0,338.62,343.55,335.91,343.5,1708221.0,49.77,50.305,49.0,49.15,11586800.0,94.72,95.8,94.6,95.36,1079486.875,46.67,47.57,46.625,47.2,3241677.0
2020-01-17,79.6825,79.685,78.765,79.075,36581060.0,339.67,341.56,337.42,341.0,2259555.0,50.93,51.04,49.9,50.25,11214934.0,94.48,95.4,94.12,94.72,1513250.625,45.83,47.01,45.66,46.75,2865421.0
2020-01-21,79.1425,79.755,79.04,79.3125,32029112.0,338.11,340.25,332.6,340.0,4084912.0,51.05,51.81,50.7,50.96,8855719.0,93.28,94.4,92.88,93.92,1126933.5,44.32,45.38,44.31,45.37,2804430.0
2020-01-22,79.425,79.995,79.33,79.6875,24706540.0,326.0,336.29,323.62,332.7,5405901.0,51.43,51.875,51.2,51.63,8390161.0,90.96,93.68,90.8,93.68,1937639.875,43.29,44.01,42.88,44.0,2183433.0
2020-01-23,79.8075,79.89,78.915,79.48,25100056.0,349.6,349.87,325.2,326.56,4622518.0,51.71,51.74,50.745,51.35,7735055.0,94.16,94.8,92.8,94.0,2062893.625,42.52,42.74,42.21,42.62,2185888.0
2020-01-24,79.5775,80.83,79.3825,80.0625,32923664.0,353.16,359.84,345.9,348.46,4413181.0,50.35,52.8,49.475,52.31,16067219.0,93.68,95.12,92.96,94.72,1590024.625,42.22,42.68,41.845,42.47,1712175.0
2020-01-27,77.2375,77.9375,76.4975,77.475,43801384.0,342.88,351.73,341.1,345.6,2105630.0,49.26,49.785,47.9,48.45,11299939.0,91.52,92.68,91.12,91.6,1166172.0,41.24,41.41,40.69,41.02,2072854.0
2020-01-28,79.4225,79.595,78.055,78.125,35566012.0,348.52,352.38,342.88,345.86,1739407.0,50.53,50.845,49.485,50.03,12646553.0,93.84,94.52,91.8,92.0,1434018.5,41.2,41.65,41.13,41.63,1669022.0
2020-01-29,81.085,81.9625,80.3475,81.1625,50766256.0,343.16,349.4,338.6,349.0,2199915.0,47.51,48.06,46.1,47.81,22138977.0,103.52,104.0,99.92,100.4,4517126.5,40.47,41.52,40.46,41.31,1622557.0
2020-01-30,80.9675,81.02,79.6875,80.1675,26406148.0,347.74,348.12,339.36,341.22,1446942.0,48.78,48.8,46.14,46.49,13005455.0,101.84,103.88,100.0,103.44,1875694.125,40.59,40.67,39.43,40.0,1780942.0
2020-01-31,77.3775,80.67,77.0725,80.235,52070844.0,345.09,347.39,341.0,347.39,1574814.0,47.0,48.57,46.79,48.4,11642988.0,99.6,101.92,98.72,101.2,1992730.25,39.72,40.35,39.49,40.03,4757276.0
2020-02-03,77.165,78.3725,75.555,76.0275,38267068.0,358.0,359.57,346.28,347.24,1914612.0,48.02,48.095,46.23,46.4,9720784.0,98.08,101.44,98.0,99.76,1062858.375,40.08,40.425,39.45,39.7,2736262.0
2020-02-04,79.7125,79.9075,78.41,78.8725,31962936.0,369.01,369.56,356.29,360.88,2057234.0,49.45,49.74,48.62,49.24,9905626.0,100.64,100.96,99.12,100.16,1057868.125,40.5,41.43,40.39,40.94,1928823.0
2020-02-05,80.3625,81.1825,79.74,80.9225,29952476.0,369.67,375.0,362.3,374.9,2013316.0,49.84,50.41,49.32,50.3,8221324.0,102.88,102.88,100.56,102.0,1247509.0,42.12,42.37,41.21,41.21,1819422.0
2020-02-06,81.3025,81.3025,80.0875,80.6675,27189104.0,366.95,371.48,362.61,369.58,1231234.0,49.32,49.39,47.63,48.78,9309382.0,103.6,103.96,102.68,103.52,1598525.75,42.12,42.45,41.57,42.31,1514607.0
2020-02-07,80.0075,80.8475,79.525,80.565,26292400.0,366.77,371.78,363.57,365.04,1221387.0,49.73,50.665,48.635,48.93,10566996.0,102.64,104.72,102.48,104.32,1483421.625,41.89,41.995,41.47,41.7,1375654.0
2020-02-10,80.3875,80.3875,78.4625,78.5325,29615540.0,371.07,374.73,362.55,365.0,1832860.0,52.26,52.3,49.35,49.47,11551331.0,103.28,103.72,102.2,102.48,853192.375,40.5,41.56,40.19,41.49,1806520.0
2020-02-11,79.9025,80.975,79.68,80.9,21860588.0,373.69,378.11,369.72,373.75,1354967.0,53.8,54.48,52.91,53.19,13516918.0,102.8,103.84,102.28,103.84,935196.0,41.17,42.355,41.04,42.0,2551588.0
2020-02-12,81.8,81.8025,80.3675,80.3675,30422244.0,380.01,380.62,375.88,377.18,1282180.0,53.89,54.84,53.53,54.52,8667177.0,105.28,106.08,103.08,103.6,1598538.5,42.49,42.605,41.78,42.4,1667705.0
2020-02-13,81.2175,81.5525,80.8425,81.095,23393452.0,381.4,385.37,376.68,377.35,1327737.0,54.53,55.03,53.34,53.43,10529594.0,103.52,105.28,103.24,104.56,1310334.875,42.04,42.37,41.53,42.09,2270802.0
2020-02-14,81.2375,81.4925,80.715,81.175,21978148.0,380.4,385.15,379.5,381.47,1207803.0,55.31,55.4,54.57,55.24,13354523.0,102.64,104.48,102.0,103.84,913526.25,41.6,42.23,41.295,42.07,1894410.0
2020-02-18,79.75,79.935,78.6575,78.8325,38671364.0,387.78,389.53,379.25,379.3,1437336.0,56.89,58.125,54.85,54.9,13173791.0,102.0,103.56,101.4,101.68,1156470.375,41.56,41.63,40.99,41.6,1853597.0
2020-02-19,80.905,81.1425,80.0,80.0,28994928.0,386.19,392.91,384.9,388.07,1269841.0,58.9,59.27,57.51,57.99,9578219.0,100.88,103.48,100.68,101.6,1448183.0,42.51,42.71,41.53,41.86,1487701.0
2020-02-20,80.075,81.15875,79.5525,80.6575,25949692.0,386.0,389.5,376.72,386.56,1138326.0,57.27,59.01,56.15,58.49,13102617.0,100.24,101.44,99.288,101.12,919143.25,42.97,43.59,42.46,42.7,1740934.0
2020-02-21,78.2625,80.105,77.625,79.695,41152620.0,380.07,387.01,377.92,385.33,1374295.0,53.28,56.8,52.89,56.8,14759682.0,98.0,99.68,97.76,99.6,1041578.875,42.12,42.57,41.825,42.55,2833768.0
2020-02-24,74.545,76.03,72.3075,74.25,75071300.0,368.7,372.82,361.0,364.72,2416012.0,49.12,50.265,47.5,48.09,18394452.0,94.88,96.44,92.88,93.76,1811455.875,39.48,40.55,39.48,40.5,3119603.0
2020-02-25,72.02,75.63,71.54,75.16,70593104.0,360.09,375.55,357.72,372.0,1933325.0,47.57,51.24,47.12,51.15,17677392.0,90.56,95.92,89.448,95.84,1959950.0,36.19,39.62,36.0,39.54,4393910.0
2020-02-26,73.1625,74.4675,71.625,71.63,54398356.0,379.24,382.0,365.0,366.31,2785392.0,47.49,49.28,47.075,47.63,18000592.0,87.6,92.32,86.4,91.04,2531204.875,34.22,36.42,34.2,36.34,4588472.0
2020-02-27,68.38,71.4925,68.255,70.2725,92979040.0,371.71,391.48,370.93,371.62,3365103.0,44.01,46.23,42.21,45.4,24332362.0,83.12,87.56,82.52,85.2,2977408.625,31.81,33.56,31.16,33.1,5441358.0
2020-02-28,68.34,69.6025,64.0925,64.36,126256152.0,369.03,376.49,356.91,364.21,4193425.0,45.48,46.15,41.05,41.32,27726004.0,87.04,89.48,78.88,79.44,5214261.0,32.74,32.78,29.66,31.48,6888748.0
2020-03-02,74.7025,74.7125,69.43,70.5925,89692624.0,381.05,381.36,364.65,373.11,2429241.0,47.46,47.67,44.68,47.41,20911839.0,89.68,90.68,86.16,89.28,3031087.5,32.95,33.66,31.72,33.58,4417305.0
2020-03-03,72.33,76.0,71.45,75.9375,87129496.0,368.77,393.52,367.63,381.64,2835185.0,46.75,50.2,45.67,49.03,30292351.0,87.04,90.96,85.36,89.36,3367995.25,32.99,34.62,32.31,33.05,5224634.0
2020-03-04,75.685,75.7575,73.295,74.2,64001448.0,383.79,384.0,370.7,377.77,1907939.0,50.11,50.13,47.22,48.26,18104424.0,87.6,88.96,85.6,88.4,1965040.625,32.93,33.22,31.89,33.22,3193983.0
2020-03-05,73.23,74.8875,72.86,73.87,50817472.0,372.78,391.4,368.71,381.3,2503010.0,48.11,49.71,47.52,48.68,19516792.0,80.64,85.8,79.6,84.4,2422086.875,31.48,32.75,31.09,32.27,5478131.0
2020-03-06,72.2575,72.6975,70.3075,70.49,65443252.0,368.97,371.22,356.91,368.12,2574463.0,48.59,49.54,46.74,49.54,28034765.0,75.2,78.08,73.52,78.08,3490703.5,26.86,30.11,26.27,30.11,7549600.0
2020-03-09,66.5425,69.5225,65.75,65.875,81271632.0,346.49,357.47,342.0,343.9,2539560.0,43.27,46.34,42.52,43.03,17369899.0,65.68,69.32,64.88,66.72,3040725.0,12.51,19.19,12.04,17.03,18097353.0
2020-03-10,71.335,71.4225,67.3475,69.27,79232924.0,364.13,364.51,347.85,356.33,2608419.0,45.38,45.42,43.1,45.37,16621946.0,70.8,70.8,65.28,70.24,2418982.25,14.34,15.44,12.58,15.41,16165293.0
2020-03-11,68.8575,70.305,68.0525,69.325,64262836.0,349.92,362.55,344.95,358.92,2324475.0,45.7,45.97,43.8,44.18,20835936.0,65.68,69.24,65.28,69.04,2487549.0,11.8,13.4,11.7,13.16,10839343.0
2020-03-12,62.0575,67.4975,62.0,63.8925,121226268.0,315.25,335.64,307.32,326.07,4215190.0,39.01,42.5,39.0,42.05,22837689.0,57.84,62.24,54.64,58.8,4112416.125,11.89,14.84,9.44,10.25,12811160.0
2020-03-13,69.4925,69.75,63.245,66.25,98752140.0,336.295,336.42,307.41,330.51,3280183.0,43.9,43.91,39.605,42.17,21299869.0,62.8,64.24,57.56,62.48,2887736.0,14.26,14.56,11.595,13.36,12883326.0
2020-03-16,60.5525,64.77,60.0,60.485,110570384.0,298.84,334.25,294.75,306.63,4061062.0,38.71,43.37,38.51,39.08,19996811.0,53.28,57.16,53.2,56.0,3252354.25,12.02,13.68,11.3,12.19,7703700.0
2020-03-17,63.215,64.3975,59.605,61.8425,92747204.0,319.75,322.78,290.32,306.19,3221760.0,41.88,42.88,38.3,40.14,20147726.0,56.64,58.56,50.44,55.28,2850130.375,11.34,12.8,11.06,12.38,8000404.0
2020-03-18,61.6675,62.5,59.2825,60.1,90672584.0,315.47,331.49,300.0,301.79,3444996.0,39.12,41.94,36.75,39.67,21056431.0,52.8,54.4,47.2,52.4,2927704.25,10.53,10.79,9.01,10.4,8063217.0
2020-03-19,61.195,63.1975,60.6525,61.75,81383672.0,332.03,348.38,317.0,324.38,2994729.0,39.82,41.69,37.7,39.56,18172621.0,51.84,55.24,49.2,51.12,2623790.125,10.83,10.98,9.4,10.4,5871529.0
2020-03-20,57.31,62.955,57.0,61.8225,168577412.0,332.83,350.15,332.03,343.19,3180928.0,39.61,42.48,39.58,41.39,19956652.0,52.16,56.4,51.64,56.0,4051363.875,10.23,11.12,9.55,11.12,13053222.0
2020-03-23,56.0925,56.995,53.1575,56.965,89625648.0,360.27,366.11,341.0,347.86,3632033.0,41.64,42.31,38.96,40.64,20186314.0,48.88,53.0,48.32,51.52,2366282.5,9.69,10.27,9.475,10.26,6884980.0
2020-03-24,61.72,61.745,58.575,59.13,91600336.0,357.32,372.88,353.12,369.99,3481380.0,46.22,46.8,44.0,44.0,22039351.0,56.08,56.44,51.76,53.12,3470276.75,10.72,10.77,9.71,10.4,9064895.0
2020-03-25,61.38,64.5,61.075,62.7,85461744.0,342.39,361.86,339.17,361.21,2659469.0,44.63,47.87,44.43,46.78,18720645.0,60.48,64.0,55.72,59.28,3558292.5,12.0,12.625,10.22,11.24,9670615.0
2020-03-26,64.61,64.6625,61.59,61.59,73170840.0,362.99,363.81,341.73,342.0,2346695.0,47.5,47.5,45.405,45.74,14697085.0,64.96,66.36,60.12,61.04,2738524.0,12.83,15.28,12.01,12.05,12680899.0
2020-03-27,61.935,63.9675,61.7625,63.23,59365124.0,357.12,368.49,353.23,359.09,2226491.0,46.58,47.975,45.91,46.35,14177530.0,60.96,62.92,60.32,61.44,1972625.5,11.61,12.38,11.49,11.99,6909023.0
2020-03-30,63.7025,63.8725,62.35,62.6925,45681200.0,370.96,377.68,361.33,363.0,2588269.0,47.86,48.45,46.67,47.24,13157783.0,63.12,63.48,58.84,60.4,1724633.375,11.01,11.445,10.2,11.32,8007103.0
2020-03-31,63.5725,65.6175,63.0,63.8875,54741728.0,375.5,383.01,366.72,367.93,3359427.0,45.48,48.52,45.16,47.97,16487982.0,63.52,65.4,62.52,62.96,5619069.625,11.58,12.07,11.11,11.52,7535955.0
2020-04-01,60.2275,62.175,59.785,61.655,49984564.0,364.08,380.06,361.17,375.5,1893563.0,43.66,46.85,43.16,44.26,17984757.0,56.32,60.32,56.0,60.08,2399474.625,10.74,11.17,10.13,10.96,7561884.0
2020-04-02,61.2325,61.25,59.225,59.995,43626112.0,370.08,370.99,360.06,364.01,1328043.0,44.49,45.28,43.1,43.4,13824332.0,55.2,59.12,54.2,56.16,2158713.75,12.77,13.91,11.2,11.45,16201270.0
2020-04-03,60.3525,61.425,59.745,60.7,33670220.0,361.76,370.8,357.51,367.42,1338973.0,42.59,44.83,41.7,44.27,12387361.0,53.84,56.36,52.68,56.24,1990824.5,13.0,14.2,11.51,13.81,13971648.0
2020-04-06,65.6175,65.7775,62.35,62.795,68513788.0,379.96,380.29,361.74,364.3,2519256.0,47.52,47.55,44.07,44.3,15949941.0,57.84,58.36,55.52,56.64,3029425.125,13.44,13.495,12.43,12.55,10575658.0
2020-04-07,64.8575,67.925,64.75,67.8125,48178564.0,372.28,381.33,369.48,379.87,1928678.0,47.56,49.64,46.68,48.99,17319642.0,56.24,62.0,56.0,61.92,2262725.125,13.84,15.2,13.62,14.25,10437582.0
2020-04-08,66.5175,66.8425,65.31,65.6875,46707984.0,371.12,378.03,368.42,374.22,1974769.0,48.79,49.0,47.61,48.08,11386196.0,58.4,58.96,56.56,57.44,2149454.25,15.56,15.68,14.06,14.2,8982413.0
2020-04-09,66.9975,67.5175,66.175,67.23,40848888.0,370.72,372.0,363.17,370.2,2250078.0,48.38,50.25,47.725,49.65,14022461.0,57.12,60.32,56.76,59.6,2523835.0,15.36,18.27,14.27,16.93,16913066.0
2020-04-13,68.3125,68.39,66.4625,67.0475,34536660.0,396.72,400.51,367.9,371.31,3238856.0,50.94,51.06,48.23,48.45,11687401.0,56.16,56.88,54.088,56.8,2133406.0,15.33,16.01,14.77,15.96,8602379.0
2020-04-14,71.7625,72.01,69.515,70.0,51448972.0,413.55,417.82,394.87,397.56,2726638.0,54.93,55.13,52.11,52.16,14497052.0,55.44,57.92,54.76,56.96,2104569.75,14.9,15.82,14.645,15.4,7913290.0
2020-04-15,71.1075,71.5825,70.1575,70.655,30636832.0,426.75,434.92,412.57,413.0,3340766.0,54.99,55.56,53.41,53.75,12405393.0,52.0,53.76,50.8,53.52,3491619.125,13.61,13.89,13.0,13.66,8591235.0
2020-04-16,71.6725,72.045,70.59,71.8125,37505404.0,439.17,449.445,431.65,436.88,3433059.0,56.95,58.08,55.63,55.86,15586559.0,49.92,52.32,49.64,51.6,3444754.75,12.2,13.63,12.165,13.63,6278108.0
2020-04-17,70.7,71.73625,69.215,71.25,56440464.0,422.96,432.0,414.7,430.5,3457609.0,56.6,57.75,55.55,57.4,12721491.0,54.72,55.52,50.76,51.36,4622663.875,13.63,13.65,12.255,12.35,10130854.0
2020-04-20,69.2325,70.415,69.2125,69.415,35369192.0,437.49,444.49,430.61,435.16,2867541.0,56.97,58.62,55.91,56.03,12423464.0,52.08,53.92,51.68,52.88,2250113.0,12.59,13.21,11.98,12.0,12839768.0
2020-04-21,67.0925,69.305,66.365,69.045,52552032.0,433.83,446.8,425.63,444.77,6062663.0,52.92,57.72,51.41,57.07,21696535.0,51.84,52.64,50.4,50.72,1879196.0,12.34,12.39,11.5,12.01,10664988.0
2020-04-22,69.025,69.4625,68.0575,68.4275,31143220.0,421.42,433.0,413.27,429.61,5237864.0,55.92,56.14,54.34,54.91,11322994.0,51.44,53.12,51.2,52.72,1894220.5,13.02,13.37,12.76,13.1,8428760.0
2020-04-23,68.7575,70.435,68.7175,68.955,35135884.0,426.7,438.34,419.56,419.56,3137051.0,55.9,57.285,55.65,56.57,11835342.0,52.16,53.88,51.44,51.68,2353144.75,13.87,14.39,13.36,13.42,8829054.0
2020-04-24,70.7425,70.7425,69.25,69.26,33802732.0,424.99,427.14,415.92,425.0,2411736.0,56.18,56.77,54.43,55.1,11412274.0,50.08,52.72,50.0,52.72,3704495.125,13.81,14.5,13.48,14.18,7301947.0
2020-04-27,70.7925,71.135,69.99,70.4575,28649904.0,421.38,429.0,420.85,424.77,1652137.0,56.49,57.99,56.26,57.44,9251155.0,51.44,51.76,50.64,50.96,2532950.875,14.15,14.28,12.755,13.35,6125749.0
2020-04-28,69.645,71.4525,69.55,71.27,29320280.0,403.83,420.0,402.97,419.81,2633122.0,55.51,57.35,55.31,57.16,13155113.0,54.4,55.32,52.56,52.8,2599999.25,15.17,15.255,14.305,14.6,8316228.0
2020-04-29,71.9325,72.4175,70.975,71.25,35001972.0,411.89,415.86,393.6,399.21,2731306.0,53.66,54.85,52.74,54.5,20536698.0,52.64,55.12,52.2,53.76,3773247.125,16.78,16.87,15.82,15.92,10186015.0
2020-04-30,73.45,73.63,72.09,72.495,55348368.0,419.85,424.39,408.0,410.63,2490346.0,52.39,54.29,52.03,53.4,13785552.0,54.4,54.56,51.32,52.32,5614763.75,16.6,17.24,15.86,16.85,7728129.0
2020-05-01,72.2675,74.75,71.4625,71.525,52505504.0,415.27,427.96,411.79,415.1,2223067.0,49.88,51.94,49.09,51.03,11434078.0,52.0,53.92,51.32,53.2,2566809.875,15.24,16.42,15.085,16.02,5067670.0
2020-05-04,73.29,73.4175,71.585,72.245,34574940.0,428.15,428.53,414.89,417.6,1979117.0,52.56,52.6,49.74,49.77,10756236.0,49.68,50.4,49.2,50.4,2874832.5,15.52,15.56,14.16,14.42,6281480.0
2020-05-05,74.39,75.25,73.62,73.7525,37743084.0,424.68,431.0,421.57,428.01,1837783.0,52.19,53.51,51.29,53.45,10028857.0,49.6,51.68,49.32,50.4,2157767.75,15.32,16.81,15.01,16.41,7123086.0
2020-05-06,75.1575,75.81,74.7175,75.14,33958396.0,434.26,439.72,426.55,429.21,1848821.0,52.16,53.31,51.88,52.45,8473256.0,47.84,49.92,47.76,49.6,2487885.375,13.4,15.95,13.39,15.49,7012838.0
2020-05-07,75.935,76.2925,75.4925,75.825,31188084.0,436.53,438.85,430.66,436.88,1591390.0,51.95,52.96,51.62,52.94,8604404.0,48.88,50.04,48.48,48.48,2479462.875,13.88,14.51,13.71,13.86,4941608.0
2020-05-08,77.5325,77.5725,76.075,76.425,35825848.0,435.55,441.99,433.73,435.0,1666497.0,53.19,53.265,51.83,52.11,7276395.0,50.32,50.6,49.288,49.68,1950123.5,15.02,15.045,14.1,14.31,5010394.0
2020-05-11,78.7525,79.2625,76.81,77.0,30850596.0,440.52,444.82,435.66,436.31,1381224.0,55.74,55.89,52.75,52.9,10358547.0,49.52,50.0,49.04,49.92,1236336.25,15.03,15.25,14.65,14.89,4086281.0
2020-05-12,77.8525,79.92,77.7275,79.44,40485848.0,431.82,444.09,431.41,442.0,1341286.0,53.76,56.58,53.755,56.14,9147263.0,48.0,50.24,48.0,49.68,1554277.75,14.58,15.37,14.56,15.2,3765967.0
2020-05-13,76.9125,78.985,75.8025,78.015,44732448.0,438.27,447.0,427.35,435.69,1684773.0,52.18,55.21,51.3,54.03,12426070.0,46.32,48.16,43.84,48.0,4374229.375,13.44,14.57,13.29,14.56,5756789.0
2020-05-14,77.385,77.445,75.395,76.175,41793540.0,441.95,452.3,432.88,445.01,2305416.0,54.51,54.53,51.61,52.11,13322623.0,45.6,47.2,43.848,44.96,2922897.75,13.76,14.15,12.76,13.1,4969925.0
2020-05-15,76.9275,76.975,75.125,75.235,38764264.0,454.19,455.0,437.51,441.83,1965559.0,54.2,54.435,52.87,53.41,10152662.0,43.92,45.28,43.88,44.88,2418071.0,13.82,14.27,13.51,13.69,4257164.0
2020-05-18,78.74,79.0975,77.5825,78.25,37223180.0,452.58,456.27,443.35,450.83,2191853.0,54.59,55.25,54.245,54.88,9010716.0,50.16,51.88,46.0,46.24,4324296.375,15.07,15.22,14.67,14.8,5647508.0
2020-05-19,78.285,79.63,78.2575,78.7525,20643604.0,451.04,458.87,450.5,451.71,1250219.0,55.47,56.73,54.36,54.39,10889151.0,49.68,50.952,48.728,50.16,1730591.75,14.37,15.16,14.365,15.16,3393316.0
2020-05-20,79.8075,79.8775,79.05,79.17,29260600.0,447.67,455.81,444.0,454.24,1506771.0,56.39,56.97,55.625,56.5,8194300.0,51.36,51.68,50.4,50.72,1631365.625,14.99,15.145,14.58,14.69,3951219.0
2020-05-21,79.2125,80.2225,78.9675,79.665,21676984.0,436.25,448.32,430.25,448.0,2361897.0,54.65,56.65,54.615,56.62,8554256.0,51.84,52.36,50.64,51.36,1922521.0,14.25,15.16,14.19,15.0,3747248.0
2020-05-22,79.7225,79.8,78.8475,78.975,20153444.0,429.32,439.0,427.18,436.98,1376484.0,55.17,55.37,53.79,54.74,6525069.0,51.28,51.84,50.2,51.84,1796979.875,14.13,14.23,13.67,14.16,3607995.0
2020-05-26,79.1825,81.045,79.125,80.87,32010248.0,414.77,428.2,413.15,427.17,2232057.0,53.19,56.07,53.03,56.0,10263991.0,54.4,55.52,54.32,54.4,2592070.75,14.4,14.77,14.215,14.73,3792901.0
2020-05-27,79.5275,79.6775,78.2925,78.97,25810916.0,419.89,420.02,397.86,410.09,2581147.0,52.74,53.28,49.1,53.27,17812624.0,58.32,59.44,56.68,58.0,2939785.5,14.42,14.7,13.82,14.7,4324408.0
2020-05-28,79.5625,80.8575,78.9125,79.1975,39263780.0,413.44,422.36,411.53,417.24,1594603.0,51.74,53.53,51.255,52.18,8943580.0,54.24,59.92,53.96,59.76,2498502.5,13.64,14.43,13.555,14.43,7341158.0
2020-05-29,79.485,80.285,79.1175,79.8675,53985932.0,419.73,420.24,412.05,417.46,1893811.0,53.8,53.8,51.85,52.06,14188343.0,52.56,53.72,51.6,52.24,3924545.25,12.95,13.505,12.72,13.5,11551197.0
2020-06-01,80.4625,80.5875,79.3075,79.4575,23650736.0,425.92,426.71,416.0,418.72,1172277.0,53.63,54.11,52.9,53.3,6883348.0,54.08,54.48,51.92,52.56,1438623.0,13.81,13.89,12.68,12.88,5176874.0
2020-06-02,80.835,80.86,79.7375,80.155,26889264.0,427.31,427.59,419.55,425.87,1176008.0,53.54,53.57,52.015,53.45,8821163.0,56.4,57.4,54.96,55.2,2174000.75,14.75,14.75,13.92,14.02,7378897.0
2020-06-03,81.28,81.525,80.5775,81.2125,30997376.0,421.97,427.1,418.11,426.95,1230449.0,52.73,53.64,52.34,53.6,8824725.0,58.88,59.36,57.48,58.0,2575678.0,15.45,15.61,15.05,15.3,5655731.0
2020-06-04,80.58,81.4025,80.2025,81.0975,25974556.0,414.33,428.62,410.14,421.1,1810674.0,52.63,53.73,52.2,52.55,8702375.0,61.92,62.0,57.4,58.48,2348952.625,15.55,15.7,14.595,15.06,6071487.0
2020-06-05,82.875,82.9375,80.815,80.8325,43207540.0,419.6,420.19,404.64,407.29,1791917.0,53.1,53.56,52.08,52.97,11496448.0,63.04,68.48,62.68,68.0,3005409.0,20.79,20.845,17.84,17.84,16978401.0
2020-06-08,83.365,83.4,81.8425,82.5,28963780.0,419.49,420.8,406.5,416.0,1752129.0,52.97,53.32,52.27,53.3,8517956.0,67.68,68.52,64.92,65.52,2875932.75,24.4,24.49,22.0,23.51,17079596.0
2020-06-09,85.9975,86.4,83.0025,83.0225,38333792.0,434.05,434.71,420.31,422.3,2068138.0,56.39,56.45,52.72,52.88,18405444.0,64.16,65.68,63.24,65.44,2128574.875,23.18,23.46,20.48,22.7,10885206.0
2020-06-10,88.21,88.6925,86.525,86.9925,42887172.0,434.48,439.61,430.66,436.05,1705644.0,57.44,59.0,57.04,57.23,16390120.0,60.88,63.84,60.16,63.6,2047883.25,20.76,22.33,20.75,22.02,6875798.0
2020-06-11,83.975,87.7625,83.875,87.325,58922652.0,425.56,445.57,424.22,428.5,2535611.0,52.83,56.67,52.8,55.86,19785533.0,55.6,58.76,54.76,56.24,2309913.5,17.41,19.18,17.265,17.76,9147424.0
2020-06-12,84.7,86.9475,83.5625,86.225,50303452.0,418.07,434.05,412.45,429.0,2049137.0,53.5,55.59,52.11,55.01,17963204.0,58.0,59.44,56.72,58.72,2079893.5,18.5,19.59,17.655,18.89,6809932.0
2020-06-15,85.7475,86.2,83.1475,83.28,38372968.0,425.5,426.45,415.43,421.63,1581825.0,54.68,54.72,52.42,52.64,12745717.0,57.92,58.8,54.8,55.6,2089924.25,19.05,19.455,17.1,17.34,6547069.0
2020-06-16,88.02,88.3,86.19,87.8275,44699792.0,436.13,437.96,425.47,426.0,1854959.0,54.46,56.06,53.59,55.72,11473388.0,59.76,61.92,58.36,61.6,2142613.75,20.29,20.94,19.13,20.49,9490636.0
2020-06-17,87.8975,88.825,87.8075,88.75,29429168.0,447.77,450.46,439.59,441.76,1722916.0,54.55,55.815,54.3,54.79,11232860.0,57.92,60.16,57.64,60.0,1610962.125,19.04,20.05,19.04,19.9,10468254.0
2020-06-18,87.9325,88.36,87.305,87.8625,25013276.0,449.87,452.76,442.83,448.9,1379346.0,54.04,55.12,53.655,54.59,11123262.0,58.24,58.56,56.24,56.8,1943330.625,19.67,20.315,18.65,18.81,8833226.0
2020-06-19,87.43,89.14,86.2925,88.85,116499600.0,453.72,453.97,445.6,450.76,2661451.0,54.23,55.455,53.815,54.55,14553494.0,57.2,59.52,56.72,59.52,3392108.5,19.71,20.955,19.68,20.7,19158448.0
2020-06-22,89.7175,89.8575,87.8175,87.9075,34307596.0,468.04,468.55,454.39,454.74,1826968.0,54.76,55.16,53.74,54.73,11510113.0,56.32,57.04,55.68,57.04,2053933.375,19.91,20.11,19.39,19.8,9509004.0
2020-06-23,91.6325,93.0775,90.5725,91.0,44376864.0,466.26,474.01,464.53,467.0,1528056.0,53.99,55.37,53.88,55.12,11929595.0,56.0,57.04,55.8,56.72,2337418.375,19.79,20.51,19.63,20.26,9648527.0
2020-06-24,90.015,92.1925,89.6325,91.3125,42250524.0,457.85,472.15,454.0,468.82,1475976.0,52.39,54.74,51.93,53.95,11083526.0,52.24,55.2,52.16,55.2,3068495.5,18.0,19.31,17.675,19.24,4301730.0
2020-06-25,91.21,91.25,89.405,90.1725,31473852.0,465.91,467.01,454.0,458.86,1294354.0,51.93,52.7,50.54,52.54,10868403.0,53.44,53.52,51.36,52.0,1601524.625,18.54,18.89,17.55,17.76,2976520.0
2020-06-26,88.4075,91.3275,88.255,91.095,57898188.0,443.4,467.9,442.27,466.2,2335854.0,50.1,51.95,49.46,51.89,25122629.0,51.84,53.16,51.64,53.04,3227229.125,17.69,18.33,17.36,18.2,8208570.0
